batch	slice	signal_id	signal_type	parent_signal_id	pathway	pathwayLabel	ligand	receptor	senderRegion	receiverRegion	interactionStrength	interactionPValue	edge_rank_within_signal	downstreamTF	tf_rank	rawCorrelation	correlation	tfPValue	tfFDR	direction	tfSelectionMode	clusterResultKey	edgeFilterLabel
E155	E155	lr_pair:Wnt2-Fzd3_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd3_Lrp6	PalatalMes	Fibroblastic	1.705762968338035e-06	0.98	7	Meis2	17.0	0.16472650090763033	0.16472650090763033	0.002454037858685258	0.12942028667889532	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd3_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd3_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd3_Lrp6	PalatalMes	Fibroblastic	1.705762968338035e-06	0.98	7	Klf15	18.0	0.16454195771405292	0.16454195771405292	0.002482129784611827	0.12942028667889532	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd3_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd3_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd3_Lrp6	PalatalMes	Fibroblastic	1.705762968338035e-06	0.98	7	Zbtb41	19.0	0.16382627287017368	0.16382627287017368	0.0025938665051677334	0.12942028667889532	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd3_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd3_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd3_Lrp6	PalatalMes	Fibroblastic	1.705762968338035e-06	0.98	7	Nfatc1	20.0	0.16260629480885067	0.16260629480885067	0.0027949364395031323	0.13247998723244847	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd3_Lrp6	p<1
E155	E155	lr_pair:Wnt9a-Fzd1_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd1_Lrp5	Fibroblastic	Odontogenic	1.4550290402636531e-06	0.98	6									commot_cluster-lineage-cellchat-Wnt9a-Fzd1_Lrp5	p<1
E155	E155	lr_pair:Wnt2-Fzd3_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd3_Lrp6	Fibroblastic	Odontogenic	1.4386913520747378e-06	0.98	8									commot_cluster-lineage-cellchat-Wnt2-Fzd3_Lrp6	p<1
E155	E155	lr_pair:Wnt9a-Fzd3_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd3_Lrp5	Odontogenic	Fibroblastic	1.3581225451293609e-06	0.98	5	Zfp367	1.0	0.2284378848098597	0.2284378848098597	2.3602517702738523e-05	0.022375186782196122	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd3_Lrp5	p<1
E155	E155	lr_pair:Wnt9a-Fzd3_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd3_Lrp5	Odontogenic	Fibroblastic	1.3581225451293609e-06	0.98	5	Zfp786	2.0	0.20304114876726573	0.20304114876726573	0.00017893413412348882	0.0848147795745337	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd3_Lrp5	p<1
E155	E155	lr_pair:Wnt9a-Fzd3_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd3_Lrp5	Odontogenic	Fibroblastic	1.3581225451293609e-06	0.98	5	Bhlhe40	3.0	0.19296682870232135	0.19296682870232135	0.00037447141145955444	0.104298003882237	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd3_Lrp5	p<1
E155	E155	lr_pair:Wnt9a-Fzd3_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd3_Lrp5	Odontogenic	Fibroblastic	1.3581225451293609e-06	0.98	5	Gmeb1	4.0	0.1879181528425522	0.1879181528425522	0.0005348677880269514	0.104298003882237	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd3_Lrp5	p<1
E155	E155	lr_pair:Wnt9a-Fzd3_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd3_Lrp5	Odontogenic	Fibroblastic	1.3581225451293609e-06	0.98	5	Zfp729a	5.0	0.18751512620594418	0.18751512620594418	0.0005500949571847943	0.104298003882237	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd3_Lrp5	p<1
E155	E155	lr_pair:Wnt9a-Fzd3_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd3_Lrp5	Odontogenic	Fibroblastic	1.3581225451293609e-06	0.98	5	Cers3	6.0	0.18291792548611807	0.18291792548611807	0.0007546523316145811	0.11923506839510382	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd3_Lrp5	p<1
E155	E155	lr_pair:Wnt9a-Fzd3_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd3_Lrp5	Odontogenic	Fibroblastic	1.3581225451293609e-06	0.98	5	Irf6	7.0	0.1764129884752237	0.1764129884752237	0.001165643093938427	0.15786137900766126	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd3_Lrp5	p<1
E155	E155	lr_pair:Wnt9a-Fzd3_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd3_Lrp5	Odontogenic	Fibroblastic	1.3581225451293609e-06	0.98	5	Zfp276	8.0	0.17242460490747682	0.17242460490747682	0.001510746793451039	0.17902349502394813	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd3_Lrp5	p<1
E155	E155	lr_pair:Wnt9a-Fzd3_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd3_Lrp5	Odontogenic	Fibroblastic	1.3581225451293609e-06	0.98	5	Zbtb18	9.0	0.16906012427232384	0.16906012427232384	0.0018722107473396973	0.19181925588801063	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd3_Lrp5	p<1
E155	E155	lr_pair:Wnt9a-Fzd3_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd3_Lrp5	Odontogenic	Fibroblastic	1.3581225451293609e-06	0.98	5	Runx3	10.0	0.1678268329214954	0.1678268329214954	0.002023409872236399	0.19181925588801063	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd3_Lrp5	p<1
E155	E155	lr_pair:Wnt9a-Fzd3_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd3_Lrp5	Odontogenic	Fibroblastic	1.3581225451293609e-06	0.98	5	Tfap2b	11.0	-0.16489532995479309	0.16489532995479309	0.0024285920108781905	0.2093004751193204	repression	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd3_Lrp5	p<1
E155	E155	lr_pair:Wnt9a-Fzd3_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd3_Lrp5	Odontogenic	Fibroblastic	1.3581225451293609e-06	0.98	5	E2f3	12.0	0.16244059196348296	0.16244059196348296	0.0028233134304326626	0.21193728389860575	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd3_Lrp5	p<1
E155	E155	lr_pair:Wnt9a-Fzd3_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd3_Lrp5	Odontogenic	Fibroblastic	1.3581225451293609e-06	0.98	5	Sfpq	13.0	0.16196447516006277	0.16196447516006277	0.0029063129648542983	0.21193728389860575	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd3_Lrp5	p<1
E155	E155	lr_pair:Wnt9a-Fzd3_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd3_Lrp5	Odontogenic	Fibroblastic	1.3581225451293609e-06	0.98	5	Zbtb46	14.0	0.1605937260712641	0.1605937260712641	0.0031577986131233805	0.21382807751721175	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd3_Lrp5	p<1
E155	E155	lr_pair:Wnt9a-Fzd3_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd3_Lrp5	Odontogenic	Fibroblastic	1.3581225451293609e-06	0.98	5	Glis1	15.0	0.1578417479045736	0.1578417479045736	0.0037231882946766825	0.2343145427751314	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd3_Lrp5	p<1
E155	E155	lr_pair:Wnt9a-Fzd3_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd3_Lrp5	Odontogenic	Fibroblastic	1.3581225451293609e-06	0.98	5	Taf1a	16.0	0.1551801052861516	0.1551801052861516	0.0043556048313472505	0.2343145427751314	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd3_Lrp5	p<1
E155	E155	lr_pair:Wnt9a-Fzd3_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd3_Lrp5	Odontogenic	Fibroblastic	1.3581225451293609e-06	0.98	5	Twist2	17.0	0.15484893879065717	0.15484893879065717	0.004440724502833499	0.2343145427751314	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd3_Lrp5	p<1
E155	E155	lr_pair:Wnt9a-Fzd3_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd3_Lrp5	Odontogenic	Fibroblastic	1.3581225451293609e-06	0.98	5	Meis2	18.0	0.15481700865930056	0.15481700865930056	0.0044490103058569255	0.2343145427751314	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd3_Lrp5	p<1
E155	E155	lr_pair:Wnt9a-Fzd3_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd3_Lrp5	Odontogenic	Fibroblastic	1.3581225451293609e-06	0.98	5	Gtf2f1	19.0	0.15382307628620254	0.15382307628620254	0.004714010062115046	0.23520429152026648	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd3_Lrp5	p<1
E155	E155	lr_pair:Wnt9a-Fzd3_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd3_Lrp5	Odontogenic	Fibroblastic	1.3581225451293609e-06	0.98	5	Tbx2	20.0	0.1521852111492348	0.1521852111492348	0.00518185067092562	0.24561972180187439	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd3_Lrp5	p<1
E155	E155	lr_pair:Wnt2-Fzd1_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd1_Lrp6	Fibroblastic	Odontogenic	1.212167367484166e-06	0.98	7									commot_cluster-lineage-cellchat-Wnt2-Fzd1_Lrp6	p<1
E155	E155	lr_pair:Wnt9a-Fzd7_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd7_Lrp6	Fibroblastic	Epithelial	1.1579572984634207e-06	0.98	5									commot_cluster-lineage-cellchat-Wnt9a-Fzd7_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd1_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd1_Lrp5	Osteoblastic	Odontogenic	1.1120398656252367e-06	0.98	7									commot_cluster-lineage-cellchat-Wnt2-Fzd1_Lrp5	p<1
E155	E155	lr_pair:Wnt10a-Fzd1_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt10a	Fzd1_Lrp5	PalatalMes	PalatalMes	1.0780822094475278e-06	0.98	7									commot_cluster-lineage-cellchat-Wnt10a-Fzd1_Lrp5	p<1
E155	E155	lr_pair:Wnt2-Fzd2_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd2_Lrp6	PalatalMes	Fibroblastic	1.02850506783782e-06	0.98	6	Alx1	1.0	0.2615329112172718	0.2615329112172718	1.1680770946730903e-06	0.0011073370857500897	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd2_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd2_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd2_Lrp6	PalatalMes	Fibroblastic	1.02850506783782e-06	0.98	6	Setdb1	2.0	0.21254568127586665	0.21254568127586665	8.620418352706781e-05	0.040860782991830144	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd2_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd2_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd2_Lrp6	PalatalMes	Fibroblastic	1.02850506783782e-06	0.98	6	Zfp653	3.0	0.1983309795318513	0.1983309795318513	0.00025386915008712235	0.08022265142753067	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd2_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd2_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd2_Lrp6	PalatalMes	Fibroblastic	1.02850506783782e-06	0.98	6	Mecom	4.0	0.18456235394157647	0.18456235394157647	0.0006745289041497422	0.11089683594598042	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd2_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd2_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd2_Lrp6	PalatalMes	Fibroblastic	1.02850506783782e-06	0.98	6	Egr2	5.0	0.18441403470008105	0.18441403470008105	0.00068141877911986	0.11089683594598042	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd2_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd2_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd2_Lrp6	PalatalMes	Fibroblastic	1.02850506783782e-06	0.98	6	Zfp362	6.0	0.18018908931221722	0.18018908931221722	0.0009072652950977301	0.11089683594598042	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd2_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd2_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd2_Lrp6	PalatalMes	Fibroblastic	1.02850506783782e-06	0.98	6	Zfp358	7.0	0.1788140893259399	0.1788140893259399	0.0009945161512938039	0.11089683594598042	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd2_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd2_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd2_Lrp6	PalatalMes	Fibroblastic	1.02850506783782e-06	0.98	6	Sox11	8.0	0.17761469028888094	0.17761469028888094	0.0010768718244092527	0.11089683594598042	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd2_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd2_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd2_Lrp6	PalatalMes	Fibroblastic	1.02850506783782e-06	0.98	6	Zfp712	9.0	0.17708553278542227	0.17708553278542227	0.001115165026581773	0.11089683594598042	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd2_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd2_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd2_Lrp6	PalatalMes	Fibroblastic	1.02850506783782e-06	0.98	6	Klf6	10.0	0.17358281979954368	0.17358281979954368	0.001401943314439999	0.11089683594598042	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd2_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd2_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd2_Lrp6	PalatalMes	Fibroblastic	1.02850506783782e-06	0.98	6	Rfxank	11.0	0.17307510817291513	0.17307510817291513	0.0014487208377704137	0.11089683594598042	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd2_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd2_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd2_Lrp6	PalatalMes	Fibroblastic	1.02850506783782e-06	0.98	6	Sox12	12.0	0.1724324699995473	0.1724324699995473	0.0015099825261056597	0.11089683594598042	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd2_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd2_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd2_Lrp6	PalatalMes	Fibroblastic	1.02850506783782e-06	0.98	6	Smad5	13.0	0.17148900042771656	0.17148900042771656	0.0016042341405585632	0.11089683594598042	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd2_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd2_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd2_Lrp6	PalatalMes	Fibroblastic	1.02850506783782e-06	0.98	6	Zbtb18	14.0	0.16990083140237647	0.16990083140237647	0.001775141941125107	0.11089683594598042	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd2_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd2_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd2_Lrp6	PalatalMes	Fibroblastic	1.02850506783782e-06	0.98	6	Nr3c1	15.0	0.16909093807473477	0.16909093807473477	0.0018685689371051905	0.11089683594598042	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd2_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd2_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd2_Lrp6	PalatalMes	Fibroblastic	1.02850506783782e-06	0.98	6	Zbtb5	16.0	0.16906464069804136	0.16906464069804136	0.0018716765560503022	0.11089683594598042	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd2_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd2_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd2_Lrp6	PalatalMes	Fibroblastic	1.02850506783782e-06	0.98	6	Zfp708	17.0	0.16524077982040486	0.16524077982040486	0.002377273609014913	0.12767473062975748	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd2_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd2_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd2_Lrp6	PalatalMes	Fibroblastic	1.02850506783782e-06	0.98	6	Hes6	18.0	0.16492460818402713	0.16492460818402713	0.0024242037461346356	0.12767473062975748	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd2_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd2_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd2_Lrp6	PalatalMes	Fibroblastic	1.02850506783782e-06	0.98	6	Tfap2b	19.0	-0.16260899466686018	0.16260899466686018	0.0027944762372624247	0.12790243884249086	repression	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd2_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd2_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd2_Lrp6	PalatalMes	Fibroblastic	1.02850506783782e-06	0.98	6	Zfp11	20.0	0.16170666202318693	0.16170666202318693	0.0029521760278771415	0.12790243884249086	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd2_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd2_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd2_Lrp6	Fibroblastic	Epithelial	9.663297227815332e-07	0.98	7									commot_cluster-lineage-cellchat-Wnt2-Fzd2_Lrp6	p<1
E155	E155	lr_pair:Wnt9a-Fzd8_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd8_Lrp6	Odontogenic	Osteoblastic	9.654076239486103e-07	0.98	7	Zkscan2	1.0	0.1873061924795045	0.1873061924795045	1.848726555372757e-05	0.018117520242653017	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd8_Lrp6	p<1
E155	E155	lr_pair:Wnt9a-Fzd8_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd8_Lrp6	Odontogenic	Osteoblastic	9.654076239486103e-07	0.98	7	Hif1a	2.0	-0.1611354454507589	0.1611354454507589	0.00023741942783669435	0.08389997230305915	repression	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd8_Lrp6	p<1
E155	E155	lr_pair:Wnt9a-Fzd8_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd8_Lrp6	Odontogenic	Osteoblastic	9.654076239486103e-07	0.98	7	Ezh2	3.0	0.160264945937935	0.160264945937935	0.0002568366499073239	0.08389997230305915	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd8_Lrp6	p<1
E155	E155	lr_pair:Wnt9a-Fzd8_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt9a	Fzd8_Lrp6	Odontogenic	Osteoblastic	9.654076239486103e-07	0.98	7	Pitx2	4.0	0.15334820594173046	0.15334820594173046	0.0004729077072875011	0.10023700053360832	activation	FDR	commot_cluster-lineage-cellchat-Wnt9a-Fzd8_Lrp6	p<1
E155	E155	lr_pair:Wnt16-Fzd7_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt16	Fzd7_Lrp6	Fibroblastic	Epithelial	8.730083114357334e-07	0.98	5									commot_cluster-lineage-cellchat-Wnt16-Fzd7_Lrp6	p<1
E155	E155	lr_pair:Wnt10a-Fzd8_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt10a	Fzd8_Lrp6	PalatalMes	PalatalMes	8.502170566939328e-07	0.98	7	Isl1	1.0	0.15077220600736704	0.15077220600736704	2.926743749506395e-12	3.1082018619757917e-09	activation	FDR	commot_cluster-lineage-cellchat-Wnt10a-Fzd8_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd7_Lrp5	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd7_Lrp5	Osteoblastic	Odontogenic	8.424875817569799e-07	0.98	7									commot_cluster-lineage-cellchat-Wnt2-Fzd7_Lrp5	p<1
E155	E155	lr_pair:Wnt16-Fzd4_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt16	Fzd4_Lrp6	Fibroblastic	Odontogenic	8.40828907750442e-07	0.98	5	Tbx22	1.0	0.19162846094402392	0.19162846094402392	1.345071400345493e-23	1.4486418981720962e-20	activation	FDR	commot_cluster-lineage-cellchat-Wnt16-Fzd4_Lrp6	p<1
E155	E155	lr_pair:Wnt16-Fzd4_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt16	Fzd4_Lrp6	Fibroblastic	Odontogenic	8.40828907750442e-07	0.98	5	Meox2	2.0	0.17971187796934826	0.17971187796934826	6.65755094432508e-21	3.585091183519056e-18	activation	FDR	commot_cluster-lineage-cellchat-Wnt16-Fzd4_Lrp6	p<1
E155	E155	lr_pair:Wnt16-Fzd4_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt16	Fzd4_Lrp6	Fibroblastic	Odontogenic	8.40828907750442e-07	0.98	5	Foxq1	3.0	0.1529522380571646	0.1529522380571646	1.661539131912489e-15	5.964925483565835e-13	activation	FDR	commot_cluster-lineage-cellchat-Wnt16-Fzd4_Lrp6	p<1
E155	E155	lr_pair:Wnt16-Fzd4_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt16	Fzd4_Lrp6	Fibroblastic	Odontogenic	8.40828907750442e-07	0.98	5	Nr2f1	4.0	0.15076508069340447	0.15076508069340447	4.1906651409975154e-15	1.128336589213581e-12	activation	FDR	commot_cluster-lineage-cellchat-Wnt16-Fzd4_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd4_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd4_Lrp6	PalatalMes	Osteoblastic	7.870001392523792e-07	0.98	7	Zfp454	1.0	0.22455688299293547	0.22455688299293547	2.5423421816532894e-07	0.00024914953380202233	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd4_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd4_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd4_Lrp6	PalatalMes	Osteoblastic	7.870001392523792e-07	0.98	7	Zfp341	2.0	0.17738456075971334	0.17738456075971334	5.082376367863974e-05	0.018955235901076384	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd4_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd4_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd4_Lrp6	PalatalMes	Osteoblastic	7.870001392523792e-07	0.98	7	Irf5	3.0	0.1760440349874509	0.1760440349874509	5.8026232350233823e-05	0.018955235901076384	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd4_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd4_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd4_Lrp6	PalatalMes	Osteoblastic	7.870001392523792e-07	0.98	7	Sfpq	4.0	0.16653400666248286	0.16653400666248286	0.0001445088097957735	0.035404658399964505	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd4_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd4_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd4_Lrp6	PalatalMes	Osteoblastic	7.870001392523792e-07	0.98	7	Esr2	5.0	0.15426723550766694	0.15426723550766694	0.0004366941916801321	0.072408633103911	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd4_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd4_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd4_Lrp6	PalatalMes	Osteoblastic	7.870001392523792e-07	0.98	7	Hdac8	6.0	0.15409395765107434	0.15409395765107434	0.0004433181618606796	0.072408633103911	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd4_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd4_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd4_Lrp6	PalatalMes	Osteoblastic	7.870001392523792e-07	0.98	7	Dmc1	7.0	0.15115091470405978	0.15115091470405978	0.0005711135614946128	0.07995589860924579	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd4_Lrp6	p<1
E155	E155	lr_pair:Wnt4-Fzd10_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt4	Fzd10_Lrp6	Epithelial	Odontogenic	7.41200530936559e-07	0.98	7									commot_cluster-lineage-cellchat-Wnt4-Fzd10_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd8_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd8_Lrp6	PalatalMes	Osteoblastic	7.103237328498078e-07	0.98	9	Zfp385a	1.0	0.18421580066350676	0.18421580066350676	2.5478620101121844e-05	0.024969047699099405	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd8_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd8_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd8_Lrp6	PalatalMes	Osteoblastic	7.103237328498078e-07	0.98	9	Dmbx1	2.0	0.1598982761938341	0.1598982761938341	0.000265451807258752	0.1008933403936553	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd8_Lrp6	p<1
E155	E155	lr_pair:Wnt2-Fzd8_Lrp6	lr_pair	pathway:WNT	WNT	WNT	Wnt2	Fzd8_Lrp6	PalatalMes	Osteoblastic	7.103237328498078e-07	0.98	9	Rbbp5	3.0	0.15690253355889938	0.15690253355889938	0.0003466578301592505	0.1008933403936553	activation	FDR	commot_cluster-lineage-cellchat-Wnt2-Fzd8_Lrp6	p<1
