slice,signal_type,parent_signal_id,pathway,ligand,receptor,sender_region,receiver_region,downstreamTF,direction
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1b_Acvr2b,Odontogenic,Fibroblastic,Cers4,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1b_Acvr2b,Odontogenic,Fibroblastic,Mlx,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1b_Acvr2b,Odontogenic,Fibroblastic,Zfp7,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1b_Acvr2b,Odontogenic,Fibroblastic,Zfp383,activation
E135,lr_pair,pathway:BMP,BMP,Bmp4,Bmpr1b_Acvr2b,Epithelial,Epithelial,Erf,activation
E135,lr_pair,pathway:BMP,BMP,Bmp4,Bmpr1b_Acvr2b,Epithelial,Epithelial,Smarcc1,activation
E135,lr_pair,pathway:BMP,BMP,Gdf6,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Taf9,activation
E135,lr_pair,pathway:BMP,BMP,Gdf6,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Zkscan2,activation
E135,lr_pair,pathway:BMP,BMP,Gdf6,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Usf2,activation
E135,lr_pair,pathway:BMP,BMP,Gdf6,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Snapc5,activation
E135,lr_pair,pathway:BMP,BMP,Gdf6,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Sox2,activation
E135,lr_pair,pathway:BMP,BMP,Gdf6,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Zglp1,activation
E135,lr_pair,pathway:BMP,BMP,Gdf6,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Sall1,activation
E135,lr_pair,pathway:BMP,BMP,Gdf6,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Sox13,activation
E135,lr_pair,pathway:BMP,BMP,Gdf6,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Zfp324,activation
E135,lr_pair,pathway:BMP,BMP,Gdf6,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Zfp113,activation
E135,lr_pair,pathway:BMP,BMP,Gdf6,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Zfp422,activation
E135,lr_pair,pathway:BMP,BMP,Gdf6,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Zfp942,activation
E135,lr_pair,pathway:BMP,BMP,Gdf5,Bmpr1a_Acvr2a,PalatalMes,PalatalMes,,
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2a,Epithelial,Epithelial,Klf1,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2a,Epithelial,Epithelial,Zbtb10,activation
E135,lr_pair,pathway:BMP,BMP,Bmp5,Bmpr1b_Acvr2b,PalatalMes,Epithelial,Hmga2,activation
E135,lr_pair,pathway:BMP,BMP,Bmp5,Bmpr1b_Acvr2b,PalatalMes,Epithelial,Barx1,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Bmpr2,Epithelial,Epithelial,Klf1,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1b_Bmpr2,Odontogenic,Odontogenic,,
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1b_Acvr2a,Odontogenic,Odontogenic,,
E135,lr_pair,pathway:BMP,BMP,Bmp6,Bmpr1a_Acvr2b,PalatalMes,PalatalMes,,
E135,lr_pair,pathway:BMP,BMP,Bmp5,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Ehf,activation
E135,lr_pair,pathway:BMP,BMP,Bmp5,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Arntl2,activation
E135,lr_pair,pathway:BMP,BMP,Bmp5,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Zfp105,activation
E135,lr_pair,pathway:BMP,BMP,Bmp5,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Grhl2,activation
E135,lr_pair,pathway:BMP,BMP,Bmp5,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Klf9,activation
E135,lr_pair,pathway:BMP,BMP,Bmp5,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Zfp235,activation
E135,lr_pair,pathway:BMP,BMP,Bmp5,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Zfp513,activation
E135,lr_pair,pathway:BMP,BMP,Bmp5,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Cpsf4,activation
E135,lr_pair,pathway:BMP,BMP,Bmp5,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Gtf3a,activation
E135,lr_pair,pathway:BMP,BMP,Bmp5,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Hbp1,activation
E135,lr_pair,pathway:BMP,BMP,Bmp5,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Sox9,activation
E135,lr_pair,pathway:BMP,BMP,Bmp5,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Meox2,activation
E135,lr_pair,pathway:BMP,BMP,Bmp5,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Foxn2,activation
E135,lr_pair,pathway:BMP,BMP,Bmp5,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Trp63,activation
E135,lr_pair,pathway:BMP,BMP,Bmp2,Bmpr1b_Acvr2b,Odontogenic,Odontogenic,,
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Acvr1_Acvr2a,Odontogenic,Odontogenic,,
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2b,Odontogenic,Fibroblastic,Bhlhe40,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2b,Odontogenic,Fibroblastic,Klf16,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2b,Odontogenic,Fibroblastic,Zfp784,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2b,Odontogenic,Fibroblastic,Rsl1,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2b,Odontogenic,Fibroblastic,Zfpm1,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2b,Odontogenic,Fibroblastic,Prdm1,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2b,Odontogenic,Fibroblastic,Glis1,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2b,Odontogenic,Fibroblastic,Zfp513,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2b,Odontogenic,Fibroblastic,Dmc1,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2b,Odontogenic,Fibroblastic,Fosl2,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2b,Odontogenic,Fibroblastic,Zfp712,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2b,Odontogenic,Fibroblastic,Klf9,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2b,Odontogenic,Fibroblastic,Zfp667,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2b,Odontogenic,Fibroblastic,Zfp947,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2b,Odontogenic,Fibroblastic,Srf,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2b,Odontogenic,Fibroblastic,Zfp623,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2b,Odontogenic,Fibroblastic,Cers4,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2b,Odontogenic,Fibroblastic,Mlx,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2b,Odontogenic,Fibroblastic,Zfp7,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Acvr2b,Odontogenic,Fibroblastic,Zfp383,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1b_Bmpr2,Odontogenic,Fibroblastic,Klf16,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1b_Bmpr2,Odontogenic,Fibroblastic,Bhlhe40,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1b_Bmpr2,Odontogenic,Fibroblastic,Zfp947,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1b_Bmpr2,Odontogenic,Fibroblastic,Cers3,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1b_Bmpr2,Odontogenic,Fibroblastic,Rorc,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1b_Bmpr2,Odontogenic,Fibroblastic,Myb,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1b_Bmpr2,Odontogenic,Fibroblastic,Zfp35,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1b_Bmpr2,Odontogenic,Fibroblastic,Stat5a,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1b_Bmpr2,Odontogenic,Fibroblastic,Mterf1b,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1b_Bmpr2,Odontogenic,Fibroblastic,Zfp784,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1b_Bmpr2,Odontogenic,Fibroblastic,Rsl1,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1b_Bmpr2,Odontogenic,Fibroblastic,Zfp300,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1b_Bmpr2,Odontogenic,Fibroblastic,Zfp82,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1b_Bmpr2,Odontogenic,Fibroblastic,Zfp738,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1b_Bmpr2,Odontogenic,Fibroblastic,Zfpm1,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Bmpr2,Odontogenic,Fibroblastic,Klf16,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Bmpr2,Odontogenic,Fibroblastic,Bhlhe40,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Bmpr2,Odontogenic,Fibroblastic,Zfp947,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Bmpr2,Odontogenic,Fibroblastic,Cers3,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Bmpr2,Odontogenic,Fibroblastic,Rorc,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Bmpr2,Odontogenic,Fibroblastic,Myb,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Bmpr2,Odontogenic,Fibroblastic,Zfp35,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Bmpr2,Odontogenic,Fibroblastic,Stat5a,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Bmpr2,Odontogenic,Fibroblastic,Mterf1b,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Bmpr2,Odontogenic,Fibroblastic,Zfp784,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Bmpr2,Odontogenic,Fibroblastic,Rsl1,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Bmpr2,Odontogenic,Fibroblastic,Zfp300,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Bmpr2,Odontogenic,Fibroblastic,Zfp82,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Bmpr2,Odontogenic,Fibroblastic,Zfp738,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Bmpr1a_Bmpr2,Odontogenic,Fibroblastic,Zfpm1,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Fosl1,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Ehf,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Egr2,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Dmrt3,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Isl1,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Hey1,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Fosl2,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Mlxipl,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Cers3,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Zfp87,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Cebpb,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Zfp579,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Grhl2,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Bhlhe22,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Bmpr2,Fibroblastic,Fibroblastic,Zfp628,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Fosl1,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Ehf,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Egr2,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Dmrt3,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Isl1,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Hey1,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Fosl2,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Mlxipl,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Cers3,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Zfp87,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Cebpb,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Zfp579,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Grhl2,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Bhlhe22,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2b,Fibroblastic,Fibroblastic,Zfp628,activation
E135,lr_pair,pathway:BMP,BMP,Bmp2,Bmpr1b_Acvr2b,Fibroblastic,Epithelial,Sox11,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Acvr1_Bmpr2,Epithelial,Epithelial,Klf1,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Acvr1_Bmpr2,Epithelial,Epithelial,Zscan2,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Acvr1_Bmpr2,Epithelial,Epithelial,Zbtb10,activation
E135,lr_pair,pathway:BMP,BMP,Gdf6,Bmpr1b_Acvr2a,PalatalMes,PalatalMes,,
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Acvr1_Acvr2a,Epithelial,Epithelial,Klf1,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Acvr1_Acvr2a,Epithelial,Epithelial,Zscan2,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Acvr1_Acvr2a,Epithelial,Epithelial,Zbtb10,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Acvr1_Acvr2a,Odontogenic,PalatalMes,Six3,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Acvr1_Acvr2a,Odontogenic,PalatalMes,Npas4,activation
E135,lr_pair,pathway:BMP,BMP,Bmp7,Acvr1_Bmpr2,Fibroblastic,Fibroblastic,Purg,activation
E135,lr_pair,pathway:BMP,BMP,Bmp7,Acvr1_Bmpr2,Fibroblastic,Fibroblastic,Ncald,activation
E135,lr_pair,pathway:BMP,BMP,Bmp7,Acvr1_Bmpr2,Fibroblastic,Fibroblastic,Nfia,activation
E135,lr_pair,pathway:BMP,BMP,Bmp7,Acvr1_Bmpr2,Fibroblastic,Fibroblastic,Klf16,activation
E135,lr_pair,pathway:BMP,BMP,Bmp7,Acvr1_Bmpr2,Fibroblastic,Fibroblastic,Gmeb2,activation
E135,lr_pair,pathway:BMP,BMP,Bmp7,Acvr1_Bmpr2,Fibroblastic,Fibroblastic,Msx1,repression
E135,lr_pair,pathway:BMP,BMP,Bmp7,Acvr1_Bmpr2,Fibroblastic,Fibroblastic,Maf,repression
E135,lr_pair,pathway:BMP,BMP,Bmp7,Acvr1_Bmpr2,Fibroblastic,Fibroblastic,Atf6b,repression
E135,lr_pair,pathway:BMP,BMP,Bmp7,Acvr1_Bmpr2,Fibroblastic,Fibroblastic,Klf14,activation
E135,lr_pair,pathway:BMP,BMP,Bmp7,Acvr1_Bmpr2,Fibroblastic,Fibroblastic,Zfp704,activation
E135,lr_pair,pathway:BMP,BMP,Bmp7,Acvr1_Bmpr2,Fibroblastic,Fibroblastic,Elf1,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2a,Fibroblastic,Fibroblastic,Fosl1,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2a,Fibroblastic,Fibroblastic,Ehf,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2a,Fibroblastic,Fibroblastic,Egr2,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2a,Fibroblastic,Fibroblastic,Dmrt3,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2a,Fibroblastic,Fibroblastic,Isl1,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2a,Fibroblastic,Fibroblastic,Msx2,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2a,Fibroblastic,Fibroblastic,Hey1,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2a,Fibroblastic,Fibroblastic,Zfp513,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2a,Fibroblastic,Fibroblastic,Zfp78,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2a,Fibroblastic,Fibroblastic,Mlxipl,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2a,Fibroblastic,Fibroblastic,Cers3,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2a,Fibroblastic,Fibroblastic,Cebpb,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2a,Fibroblastic,Fibroblastic,Zfp354b,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2a,Fibroblastic,Fibroblastic,Foxe1,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2a,Fibroblastic,Fibroblastic,Zscan29,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2a,Fibroblastic,Fibroblastic,Grhl2,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2a,Fibroblastic,Fibroblastic,Junb,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2a,Fibroblastic,Fibroblastic,Sox2,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2a,Fibroblastic,Fibroblastic,Bcl6,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2a,Fibroblastic,Fibroblastic,Pdlim5,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1b_Acvr2b,PalatalMes,PalatalMes,,
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Acvr1_Acvr2b,PalatalMes,Epithelial,Klf1,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Acvr1_Acvr2b,PalatalMes,Epithelial,Tbx22,activation
E135,lr_pair,pathway:BMP,BMP,Bmp8a,Acvr1_Acvr2b,PalatalMes,Epithelial,Pbx4,activation
E135,lr_pair,pathway:BMP,BMP,Bmp2,Bmpr1a_Acvr2a,Fibroblastic,Fibroblastic,Foxj3,activation
E135,lr_pair,pathway:BMP,BMP,Bmp2,Bmpr1a_Acvr2a,Fibroblastic,Fibroblastic,Zfp60,activation
E135,lr_pair,pathway:BMP,BMP,Bmp2,Bmpr1a_Acvr2a,Fibroblastic,Fibroblastic,Tcf7l2,activation
E135,lr_pair,pathway:BMP,BMP,Bmp2,Bmpr1a_Acvr2a,Fibroblastic,Fibroblastic,Zfp202,activation
E135,lr_pair,pathway:BMP,BMP,Bmp2,Bmpr1a_Acvr2a,Fibroblastic,Fibroblastic,Glis3,activation
E135,lr_pair,pathway:BMP,BMP,Bmp2,Bmpr1a_Acvr2a,Fibroblastic,Fibroblastic,Trp63,activation
E135,lr_pair,pathway:BMP,BMP,Bmp2,Bmpr1a_Acvr2a,Fibroblastic,Fibroblastic,Zfp941,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Acvr2b,Fibroblastic,Fibroblastic,Fosl1,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Acvr2b,Fibroblastic,Fibroblastic,Ehf,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Acvr2b,Fibroblastic,Fibroblastic,Egr2,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Acvr2b,Fibroblastic,Fibroblastic,Dmrt3,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Acvr2b,Fibroblastic,Fibroblastic,Isl1,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Acvr2b,Fibroblastic,Fibroblastic,Hey1,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Acvr2b,Fibroblastic,Fibroblastic,Tbx4,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Acvr2b,Fibroblastic,Fibroblastic,Zfp941,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Acvr2b,Fibroblastic,Fibroblastic,Fosl2,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Acvr2b,Fibroblastic,Fibroblastic,Rfx2,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Acvr2b,Fibroblastic,Fibroblastic,Mlxipl,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Acvr2b,Fibroblastic,Fibroblastic,Cers3,activation
E135,lr_pair,pathway:BMP,BMP,Gdf6,Bmpr1a_Bmpr2,Fibroblastic,Fibroblastic,Zfp62,activation
E135,lr_pair,pathway:BMP,BMP,Gdf6,Bmpr1a_Bmpr2,Fibroblastic,Fibroblastic,Zfp628,activation
E135,lr_pair,pathway:BMP,BMP,Gdf6,Bmpr1a_Bmpr2,Fibroblastic,Fibroblastic,E2f8,activation
E135,lr_pair,pathway:BMP,BMP,Gdf6,Bmpr1a_Bmpr2,Fibroblastic,Fibroblastic,Batf3,activation
E135,lr_pair,pathway:BMP,BMP,Gdf6,Bmpr1a_Bmpr2,Fibroblastic,Fibroblastic,Zfp169,activation
E135,lr_pair,pathway:BMP,BMP,Gdf6,Bmpr1a_Bmpr2,Fibroblastic,Fibroblastic,Cbfb,activation
E135,lr_pair,pathway:BMP,BMP,Gdf6,Bmpr1a_Bmpr2,Fibroblastic,Fibroblastic,Zglp1,activation
E135,lr_pair,pathway:BMP,BMP,Bmp6,Bmpr1b_Acvr2b,Odontogenic,Odontogenic,,
E135,lr_pair,pathway:BMP,BMP,Bmp6,Bmpr1b_Acvr2b,PalatalMes,Epithelial,Ybx1,activation
E135,lr_pair,pathway:BMP,BMP,Bmp6,Bmpr1b_Acvr2b,PalatalMes,Epithelial,Smarcc1,activation
E135,lr_pair,pathway:BMP,BMP,Bmp6,Bmpr1b_Acvr2b,PalatalMes,Epithelial,Sox11,activation
E135,lr_pair,pathway:BMP,BMP,Bmp6,Bmpr1b_Acvr2b,PalatalMes,Epithelial,Myc,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Bmpr2,Fibroblastic,Fibroblastic,Zfp689,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Bmpr2,Fibroblastic,Fibroblastic,Zfp46,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Bmpr2,Fibroblastic,Fibroblastic,Zkscan5,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Bmpr2,Fibroblastic,Fibroblastic,Zfp174,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Bmpr2,Fibroblastic,Fibroblastic,Nfkb2,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Bmpr2,Fibroblastic,Fibroblastic,Klf15,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Bmpr2,Fibroblastic,Fibroblastic,Fosl1,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Bmpr2,Fibroblastic,Fibroblastic,Ehf,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Bmpr2,Fibroblastic,Fibroblastic,Egr2,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Bmpr2,Fibroblastic,Fibroblastic,Dmrt3,activation
E135,lr_pair,pathway:BMP,BMP,Gdf7,Bmpr1a_Bmpr2,Fibroblastic,Fibroblastic,Mycn,activation
E135,lr_pair,pathway:BMP,BMP,Gdf6,Bmpr1b_Bmpr2,PalatalMes,PalatalMes,,
